Unnamed: 0,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1650610,1650610,1528102928.69602,e,1,tcp,1,192.168.100.149,41800,192.168.100.3,80,8,1570,RST,1,1528102934.81155,319,6.115524,0.006242,0.006137,0.012484,0.000105,0.012379,5,3,870,700,1.144628,0.6540729999999999,0.3270369999999999,26644,165201,155,991,991,991,0.886158,0.3068329999999999,100,17,1.30815,0.3068329999999999,991,155,1,DDoS,HTTP
1650611,1650611,1528102934.7993,e,1,tcp,1,192.168.100.147,57202,192.168.100.3,80,10,1687,RST,1,1528102962.83797,391,28.038668,0.009775,0.013824,0.0293259999999999,0.0,0.0293259999999999,6,4,921,766,0.3209849999999999,0.178325,0.591266,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.35665,0.3068329999999999,991,532,1,DDoS,HTTP
1650612,1650612,1528102928.69671,e,1,tcp,1,192.168.100.149,41802,192.168.100.3,80,8,1599,RST,1,1528102934.81155,320,6.1148430000000005,0.006152,0.0060539999999999,0.012304,9.8e-05,0.012206,5,3,899,700,1.144755,0.654146,0.327073,26644,165201,155,991,991,991,0.886158,0.3068329999999999,100,17,1.30829,0.3068329999999999,991,155,1,DDoS,HTTP
1650613,1650613,1528102927.79166,e s,2,tcp,1,192.168.100.150,54408,192.168.100.3,80,11,1614,RST,1,1528102982.19879,302,54.407127,0.253056,0.4383069999999999,1.012226,0.0,1.012226,7,4,848,766,0.183799,0.1102799999999999,0.248837,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.202179,0.3068329999999999,991,273,1,DDoS,HTTP
1650614,1650614,1528102934.79961,e,1,tcp,1,192.168.100.147,57204,192.168.100.3,80,10,1567,RST,1,1528102962.8379998,392,28.038385,0.3352989999999999,0.474184,1.005897,0.0,1.005897,6,4,801,766,0.3209889999999999,0.1783269999999999,0.495904,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.3566539999999999,0.3068329999999999,991,532,1,DDoS,HTTP
1650615,1650615,1528102928.80457,e,1,tcp,1,192.168.100.150,54410,192.168.100.3,80,10,1797,RST,1,1528102982.1988,322,53.394234,3.3e-05,5.6000000000000006e-05,0.00013,0.0,0.00013,6,4,1031,766,0.1685579999999999,0.0936429999999999,0.271661,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.1872859999999999,0.3068329999999999,991,273,1,DDoS,HTTP
1650616,1650616,1528102934.80036,e d,3,tcp,1,192.168.100.147,57206,192.168.100.3,80,10,1548,RST,1,1528102962.8380198,393,28.037661,0.338026,0.4780399999999999,1.014077,0.0,1.014077,6,4,782,766,0.320997,0.178332,0.495318,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356663,0.3068329999999999,991,532,1,DDoS,HTTP
1650617,1650617,1528102934.80037,e,1,tcp,1,192.168.100.147,57208,192.168.100.3,80,10,1473,RST,1,1528102962.83805,394,28.03768,0.338059,0.478088,1.014177,0.0,1.014177,6,4,707,766,0.320997,0.178331,0.4949939999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356663,0.3068329999999999,991,532,1,DDoS,HTTP
1650618,1650618,1528102928.80586,e,1,tcp,1,192.168.100.150,54416,192.168.100.3,80,10,1734,RST,1,1528102982.19884,325,53.392975,2.9e-05,5e-05,0.0001149999999999,0.0,0.0001149999999999,6,4,968,766,0.168562,0.093645,0.2716929999999999,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187291,0.3068329999999999,991,273,1,DDoS,HTTP
1650619,1650619,1528102928.805,e,1,tcp,1,192.168.100.150,54412,192.168.100.3,80,10,1559,RST,1,1528102982.19881,323,53.39381,3e-05,5.2e-05,0.0001189999999999,0.0,0.0001189999999999,6,4,793,766,0.168559,0.093644,0.271671,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187288,0.3068329999999999,991,273,1,DDoS,HTTP
1650620,1650620,1528102934.80043,e,1,tcp,1,192.168.100.147,57210,192.168.100.3,80,10,1520,RST,1,1528102962.83807,395,28.037643,0.343342,0.485559,1.030026,0.0,1.030026,6,4,754,766,0.320997,0.178332,0.494016,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356663,0.3068329999999999,991,532,1,DDoS,HTTP
1650621,1650621,1528102928.80627,e,1,tcp,1,192.168.100.150,54418,192.168.100.3,80,10,1587,RST,1,1528102982.19885,326,53.39256999999999,7.6e-05,0.000131,0.000303,0.0,0.000303,6,4,821,766,0.168563,0.093646,0.271703,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187292,0.3068329999999999,991,273,1,DDoS,HTTP
1650622,1650622,1528102928.80669,e,1,tcp,1,192.168.100.150,54420,192.168.100.3,80,10,1614,RST,1,1528102982.19886,327,53.39216999999999,2.7e-05,4.7e-05,0.000109,0.0,0.000109,6,4,848,766,0.168564,0.093647,0.271713,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187293,0.3068329999999999,991,273,1,DDoS,HTTP
1650623,1650623,1528102934.8008,e,1,tcp,1,192.168.100.147,57212,192.168.100.3,80,10,1654,RST,1,1528102962.83809,396,28.037292,0.343269,0.485456,1.029807,0.0,1.029807,6,4,888,766,0.321001,0.178334,0.494046,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356668,0.3068329999999999,991,532,1,DDoS,HTTP
1650624,1650624,1528102928.80739,e,1,tcp,1,192.168.100.150,54422,192.168.100.3,80,10,1873,RST,1,1528102982.1988802,328,53.391491,2.9e-05,4.9e-05,0.0001139999999999,0.0,0.0001139999999999,6,4,1107,766,0.168566,0.093648,0.27173,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187296,0.3068329999999999,991,273,1,DDoS,HTTP
1650625,1650625,1528102934.80118,e,1,tcp,1,192.168.100.147,57214,192.168.100.3,80,10,1684,RST,1,1528102962.83812,397,28.036934,0.3432219999999999,0.485389,1.029665,0.0,1.029665,6,4,918,766,0.321005,0.178336,0.493755,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356672,0.3068329999999999,991,532,1,DDoS,HTTP
1650626,1650626,1528102928.80811,e,1,tcp,1,192.168.100.150,54424,192.168.100.3,80,10,1880,RST,1,1528102982.19889,329,53.390781,3.7e-05,6.4e-05,0.000147,0.0,0.000147,6,4,1114,766,0.168568,0.093649,0.271748,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187298,0.3068329999999999,991,273,1,DDoS,HTTP
1650627,1650627,1528102928.80857,e,1,tcp,1,192.168.100.150,54426,192.168.100.3,80,10,1588,RST,1,1528102982.1989,330,53.390327,3e-05,5.2e-05,0.0001199999999999,0.0,0.0001199999999999,6,4,822,766,0.16857,0.09365,0.27176,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.1873,0.3068329999999999,991,273,1,DDoS,HTTP
1650628,1650628,1528102934.8014698,e,1,tcp,1,192.168.100.147,57216,192.168.100.3,80,10,1513,RST,1,1528102962.83814,398,28.036674,0.343194,0.48535,1.029582,0.0,1.029582,6,4,747,766,0.321008,0.178338,0.4941,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356676,0.3068329999999999,991,532,1,DDoS,HTTP
1650629,1650629,1528102934.80185,e,1,tcp,1,192.168.100.147,57218,192.168.100.3,80,10,1652,RST,1,1528102962.8381698,399,28.036314,0.343122,0.4852479999999999,1.029367,0.0,1.029367,6,4,886,766,0.3210119999999999,0.17834,0.49381,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.35668,0.3068329999999999,991,532,1,DDoS,HTTP
1650630,1650630,1528102934.80209,e,1,tcp,1,192.168.100.147,57220,192.168.100.3,80,10,1565,RST,1,1528102962.83819,400,28.036097,0.343116,0.4852399999999999,1.029349,0.0,1.029349,6,4,799,766,0.321015,0.178342,0.4935029999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356683,0.3068329999999999,991,532,1,DDoS,HTTP
1650631,1650631,1528102934.8024,e,1,tcp,1,192.168.100.147,57222,192.168.100.3,80,10,1592,RST,1,1528102962.83821,401,28.035812,0.343079,0.4851859999999999,1.029236,0.0,1.029236,6,4,826,766,0.3210179999999999,0.178343,0.4935239999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356687,0.3068329999999999,991,532,1,DDoS,HTTP
1650632,1650632,1528102934.80267,e,1,tcp,1,192.168.100.147,57224,192.168.100.3,80,10,1536,RST,1,1528102962.83823,402,28.035568,0.679948,0.961592,2.039845,0.0,2.039845,6,4,770,766,0.321021,0.178345,0.423343,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.35669,0.3068329999999999,991,532,1,DDoS,HTTP
1650633,1650633,1528102934.80316,e,1,tcp,1,192.168.100.147,57226,192.168.100.3,80,10,1885,RST,1,1528102962.83826,403,28.035099,0.681078,0.96319,2.043234,0.0,2.043234,6,4,1119,766,0.321026,0.178348,0.423374,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356696,0.3068329999999999,991,532,1,DDoS,HTTP
1650634,1650634,1528102934.80344,e,1,tcp,1,192.168.100.147,57228,192.168.100.3,80,10,1520,RST,1,1528102962.83828,404,28.034834000000004,0.681027,0.963118,2.043081,0.0,2.043081,6,4,754,766,0.321029,0.17835,0.423389,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356699,0.3068329999999999,991,532,1,DDoS,HTTP
1650635,1650635,1528102934.80383,e,1,tcp,1,192.168.100.147,57230,192.168.100.3,80,10,1682,RST,1,1528102962.8383,405,28.034464,0.682183,0.964753,2.04655,0.0,2.04655,6,4,916,766,0.321033,0.178352,0.422934,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356704,0.3068329999999999,991,532,1,DDoS,HTTP
1650636,1650636,1528102928.80915,e,1,tcp,1,192.168.100.150,54428,192.168.100.3,80,10,1720,RST,1,1528102982.19892,331,53.389763,3.1e-05,5.5e-05,0.000126,0.0,0.000126,6,4,954,766,0.168572,0.093651,0.271676,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187302,0.3068329999999999,991,273,1,DDoS,HTTP
1650637,1650637,1528102934.80411,e,1,tcp,1,192.168.100.147,57232,192.168.100.3,80,10,1596,RST,1,1528102962.83832,406,28.034214,0.682148,0.964703,2.046444,0.0,2.046444,6,4,830,766,0.321036,0.1783529999999999,0.422951,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356707,0.3068329999999999,991,532,1,DDoS,HTTP
1650638,1650638,1528102928.81012,e,1,tcp,1,192.168.100.150,54432,192.168.100.3,80,10,1666,RST,1,1528102982.19894,333,53.38882099999999,2.8000000000000003e-05,4.8e-05,0.000112,0.0,0.000112,6,4,900,766,0.168575,0.093653,0.271701,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187305,0.3068329999999999,991,273,1,DDoS,HTTP
1650639,1650639,1528102934.80449,e,1,tcp,1,192.168.100.147,57234,192.168.100.3,80,10,1582,RST,1,1528102962.83835,407,28.033863,0.68209,0.964621,2.0462700000000003,0.0,2.0462700000000003,6,4,816,766,0.32104,0.178356,0.422976,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356711,0.3068329999999999,991,532,1,DDoS,HTTP
1650640,1650640,1528102928.81043,e,1,tcp,1,192.168.100.150,54434,192.168.100.3,80,10,1553,RST,1,1528102982.19895,334,53.388523,3.3e-05,5.7e-05,0.000131,0.0,0.000131,6,4,787,766,0.168576,0.093653,0.271709,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187306,0.3068329999999999,991,273,1,DDoS,HTTP
1650641,1650641,1528102934.80484,e,1,tcp,1,192.168.100.147,57236,192.168.100.3,80,10,1561,RST,1,1528102962.8383698,408,28.033522,0.683197,0.966186,2.04959,0.0,2.04959,6,4,795,766,0.321044,0.178358,0.4229949999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356716,0.3068329999999999,991,532,1,DDoS,HTTP
1650642,1650642,1528102928.81089,e,1,tcp,1,192.168.100.150,54436,192.168.100.3,80,10,1676,RST,1,1528102982.19896,335,53.388073,3.1e-05,5.5e-05,0.000126,0.0,0.000126,6,4,910,766,0.168577,0.093654,0.2717179999999999,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187308,0.3068329999999999,991,273,1,DDoS,HTTP
1650643,1650643,1528102928.81134,e,1,tcp,1,192.168.100.150,54438,192.168.100.3,80,10,1677,RST,1,1528102982.19898,336,53.387638,2.8000000000000003e-05,4.8e-05,0.000111,0.0,0.000111,6,4,911,766,0.168578,0.093655,0.271729,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187309,0.3068329999999999,991,273,1,DDoS,HTTP
1650644,1650644,1528102934.8051698,e,1,tcp,1,192.168.100.147,57238,192.168.100.3,80,10,1641,RST,1,1528102962.83839,409,28.03322,0.683175,0.966155,2.0495240000000003,0.0,2.0495240000000003,6,4,875,766,0.321048,0.17836,0.423014,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.35672,0.3068329999999999,991,532,1,DDoS,HTTP
1650645,1650645,1528102928.81182,e,1,tcp,1,192.168.100.150,54440,192.168.100.3,80,10,1674,RST,1,1528102982.19899,337,53.387165,2.8000000000000003e-05,4.8e-05,0.000112,0.0,0.000112,6,4,908,766,0.16858,0.093655,0.271742,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.1873109999999999,0.3068329999999999,991,273,1,DDoS,HTTP
1650646,1650646,1528102934.80541,e,1,tcp,1,192.168.100.147,57240,192.168.100.3,80,10,1569,RST,1,1528102962.83841,410,28.033001,0.684314,0.967766,2.052941,0.0,2.052941,6,4,803,766,0.32105,0.178361,0.422795,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356722,0.3068329999999999,991,532,1,DDoS,HTTP
1650647,1650647,1528102928.81235,e,1,tcp,1,192.168.100.150,54442,192.168.100.3,80,10,1650,RST,1,1528102982.199,338,53.386646,2.8000000000000003e-05,4.8e-05,0.000111,0.0,0.000111,6,4,884,766,0.1685809999999999,0.0936559999999999,0.271756,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187313,0.3068329999999999,991,273,1,DDoS,HTTP
1650648,1650648,1528102934.80565,e,1,tcp,1,192.168.100.147,57242,192.168.100.3,80,10,1481,RST,1,1528102962.8384302,411,28.032785,0.684286,0.967727,2.052858,0.0,2.052858,6,4,715,766,0.321053,0.178363,0.422809,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356725,0.3068329999999999,991,532,1,DDoS,HTTP
1650649,1650649,1528102928.81288,e,1,tcp,1,192.168.100.150,54444,192.168.100.3,80,10,1491,RST,1,1528102982.19901,339,53.386131000000006,2.6e-05,4.5e-05,0.000104,0.0,0.000104,6,4,725,766,0.1685829999999999,0.093657,0.271768,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187315,0.3068329999999999,991,273,1,DDoS,HTTP
1650650,1650650,1528102934.80586,e,1,tcp,1,192.168.100.147,57244,192.168.100.3,80,10,1531,RST,1,1528102962.83845,412,28.032595,0.6842739999999999,0.96771,2.052822,0.0,2.052822,6,4,765,766,0.321055,0.178364,0.4228229999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356728,0.3068329999999999,991,532,1,DDoS,HTTP
1650651,1650651,1528102928.81323,e,1,tcp,1,192.168.100.150,54446,192.168.100.3,80,10,1575,RST,1,1528102982.19902,340,53.385796,2.5e-05,4.3e-05,0.0001,0.0,0.0001,6,4,809,766,0.1685839999999999,0.093658,0.271776,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187316,0.3068329999999999,991,273,1,DDoS,HTTP
1650652,1650652,1528102934.80609,e,1,tcp,1,192.168.100.147,57246,192.168.100.3,80,10,1519,RST,1,1528102962.83848,413,28.032389,1.605495,2.270513,4.816485,0.0,4.816485,6,4,753,766,0.321057,0.178365,0.30429,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.35673,0.3068329999999999,991,532,1,DDoS,HTTP
1650653,1650653,1528102928.81358,e,1,tcp,1,192.168.100.150,54448,192.168.100.3,80,10,1541,RST,1,1528102982.1990302,341,53.385452,2.5e-05,4.4e-05,0.000101,0.0,0.000101,6,4,775,766,0.1685849999999999,0.093658,0.271785,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187317,0.3068329999999999,991,273,1,DDoS,HTTP
1650654,1650654,1528102934.80629,e,1,tcp,1,192.168.100.147,57248,192.168.100.3,80,10,1499,RST,1,1528102962.8385,414,28.032204,2.1e-05,3.6e-05,8.4e-05,0.0,8.4e-05,6,4,733,766,0.321059,0.178366,0.2762739999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.3567329999999999,0.3068329999999999,991,532,1,DDoS,HTTP
1650655,1650655,1528102934.80654,e,1,tcp,1,192.168.100.147,57250,192.168.100.3,80,10,1565,RST,1,1528102962.8385198,415,28.031981,2.8000000000000003e-05,4.8e-05,0.000112,0.0,0.000112,6,4,799,766,0.321062,0.178368,0.276177,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.3567349999999999,0.3068329999999999,991,532,1,DDoS,HTTP
1650656,1650656,1528102934.80686,e,1,tcp,1,192.168.100.147,57252,192.168.100.3,80,10,1606,RST,1,1528102962.83854,416,28.031685,2.4e-05,4.2e-05,9.6e-05,0.0,9.6e-05,6,4,840,766,0.321065,0.17837,0.276186,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356739,0.3068329999999999,991,532,1,DDoS,HTTP
1650657,1650657,1528102934.8071198,e,1,tcp,1,192.168.100.147,57254,192.168.100.3,80,10,1629,RST,1,1528102962.83856,417,28.031441,1.9e-05,3.4e-05,7.8e-05,0.0,7.8e-05,6,4,863,766,0.3210679999999999,0.178371,0.275988,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356742,0.3068329999999999,991,532,1,DDoS,HTTP
1650658,1650658,1528102934.80735,e,1,tcp,1,192.168.100.147,57256,192.168.100.3,80,10,1513,RST,1,1528102962.83858,418,28.031233,1.9e-05,3.3e-05,7.7e-05,0.0,7.7e-05,6,4,747,766,0.3210699999999999,0.178372,0.275994,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356745,0.3068329999999999,991,532,1,DDoS,HTTP
1650659,1650659,1528102934.80769,e,1,tcp,1,192.168.100.147,57258,192.168.100.3,80,10,1657,RST,1,1528102962.83861,419,28.030918,1.9e-05,3.3e-05,7.7e-05,0.0,7.7e-05,6,4,891,766,0.3210739999999999,0.178374,0.276003,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356749,0.3068329999999999,991,532,1,DDoS,HTTP
1650660,1650660,1528102934.80793,e,1,tcp,1,192.168.100.147,57260,192.168.100.3,80,10,1538,RST,1,1528102962.83863,420,28.030693,2.7e-05,4.7e-05,0.000108,0.0,0.000108,6,4,772,766,0.321077,0.178376,0.276009,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356752,0.3068329999999999,991,532,1,DDoS,HTTP
1650661,1650661,1528102934.8082,e,1,tcp,1,192.168.100.147,57262,192.168.100.3,80,10,1583,RST,1,1528102962.83865,421,28.030455,2.6e-05,4.5e-05,0.000104,0.0,0.000104,6,4,817,766,0.321079,0.178377,0.275712,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356755,0.3068329999999999,991,532,1,DDoS,HTTP
1650662,1650662,1528102928.81425,e,1,tcp,1,192.168.100.150,54450,192.168.100.3,80,10,1756,RST,1,1528102982.19904,342,53.384792,2.6e-05,4.5e-05,0.000103,0.0,0.000103,6,4,990,766,0.168587,0.09366,0.271702,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187319,0.3068329999999999,991,273,1,DDoS,HTTP
1650663,1650663,1528102928.81463,e,1,tcp,1,192.168.100.150,54452,192.168.100.3,80,10,1573,RST,1,1528102982.19906,343,53.384434,2.5e-05,4.3e-05,0.0001,0.0,0.0001,6,4,807,766,0.168588,0.09366,0.271711,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187321,0.3068329999999999,991,273,1,DDoS,HTTP
1650664,1650664,1528102928.81518,e,1,tcp,1,192.168.100.150,54454,192.168.100.3,80,10,1743,RST,1,1528102982.19907,344,53.383892,2.6e-05,4.5e-05,0.000105,0.0,0.000105,6,4,977,766,0.16859,0.093661,0.271725,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187322,0.3068329999999999,991,273,1,DDoS,HTTP
1650665,1650665,1528102934.8087,e,1,tcp,1,192.168.100.147,57264,192.168.100.3,80,10,1909,RST,1,1528102962.83867,422,28.029964,2.3e-05,4e-05,9.3e-05,0.0,9.3e-05,6,4,1143,766,0.321085,0.1783809999999999,0.275726,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356761,0.3068329999999999,991,532,1,DDoS,HTTP
1650666,1650666,1528102928.81551,e,1,tcp,1,192.168.100.150,54456,192.168.100.3,80,10,1542,RST,1,1528102982.19908,345,53.383579000000005,2.8000000000000003e-05,4.8e-05,0.000111,0.0,0.000111,6,4,776,766,0.168591,0.093662,0.271733,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187324,0.3068329999999999,991,273,1,DDoS,HTTP
1650667,1650667,1528102928.81585,e,1,tcp,1,192.168.100.150,54458,192.168.100.3,80,10,1568,RST,1,1528102982.1991,346,53.383251,2.7e-05,4.7e-05,0.000109,0.0,0.000109,6,4,802,766,0.168592,0.093662,0.271741,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187325,0.3068329999999999,991,273,1,DDoS,HTTP
1650668,1650668,1528102934.80911,e,1,tcp,1,192.168.100.147,57266,192.168.100.3,80,10,1693,RST,1,1528102962.83869,423,28.029583,2.3e-05,3.9e-05,9e-05,0.0,9e-05,6,4,927,766,0.321089,0.1783829999999999,0.275735,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.3567659999999999,0.3068329999999999,991,532,1,DDoS,HTTP
1650669,1650669,1528102928.81671,e,1,tcp,1,192.168.100.150,54462,192.168.100.3,80,10,1686,RST,1,1528102982.1991198,348,53.382412,3.6e-05,6.3e-05,0.000145,0.0,0.000145,6,4,920,766,0.168595,0.093664,0.271763,45531,165201,273,991,991,991,0.188987,0.3068329999999999,100,27,0.187328,0.3068329999999999,991,273,1,DDoS,HTTP
1650670,1650670,1528102934.80936,e,1,tcp,1,192.168.100.147,57268,192.168.100.3,80,10,1602,RST,1,1528102962.83871,424,28.029354,2.2e-05,3.8e-05,8.7e-05,0.0,8.7e-05,6,4,836,766,0.321092,0.178384,0.2757409999999999,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356769,0.3068329999999999,991,532,1,DDoS,HTTP
1650671,1650671,1528102928.69708,e s,2,tcp,1,192.168.100.149,41804,192.168.100.3,80,9,1772,RST,1,1528102934.81189,321,6.114815,0.104901,0.102699,0.209801,0.002201,0.2076,6,3,1072,700,1.308298,0.8176859999999999,0.327074,26644,165201,155,991,991,991,0.886158,0.3068329999999999,100,17,1.47184,0.3068329999999999,991,155,1,DDoS,HTTP
1650672,1650672,1528102934.80966,e,1,tcp,1,192.168.100.147,57270,192.168.100.3,80,10,1563,RST,1,1528102962.83874,425,28.029076,2.5e-05,4.3e-05,0.0001,0.0,0.0001,6,4,797,766,0.3210949999999999,0.178386,0.275649,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356772,0.3068329999999999,991,532,1,DDoS,HTTP
1650673,1650673,1528102934.8099802,e,1,tcp,1,192.168.100.147,57272,192.168.100.3,80,10,1608,RST,1,1528102962.83877,426,28.02879,2.1e-05,3.6e-05,8.3e-05,0.0,8.3e-05,6,4,842,766,0.321098,0.178388,0.275353,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356776,0.3068329999999999,991,532,1,DDoS,HTTP
1650674,1650674,1528102934.81045,e,1,tcp,1,192.168.100.147,57274,192.168.100.3,80,10,1855,RST,1,1528102962.83879,427,28.028339000000003,9.3e-05,0.000161,0.000372,0.0,0.000372,6,4,1089,766,0.321104,0.178391,0.275364,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356782,0.3068329999999999,991,532,1,DDoS,HTTP
1650675,1650675,1528102934.81078,e,1,tcp,1,192.168.100.147,57276,192.168.100.3,80,10,1636,RST,1,1528102962.83881,428,28.028034,3.1e-05,5.5e-05,0.000126,0.0,0.000126,6,4,870,766,0.321107,0.178393,0.275373,87795,165201,532,991,991,991,0.368065,0.3068329999999999,100,53,0.356786,0.3068329999999999,991,532,1,DDoS,HTTP
